Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2019,YEAR,,COUNTY,SOUTH CAROLINA,45,EASTERN,30,MARION,67,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,119.7,
SURVEY,2019,YEAR,,COUNTY,SOUTH CAROLINA,45,EASTERN,30,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,66.5,
SURVEY,2019,YEAR,,COUNTY,SOUTH CAROLINA,45,EASTERN,30,WILLIAMSBURG,89,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,79.5,
SURVEY,2019,YEAR,,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.4,
SURVEY,2019,YEAR,,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,ANDERSON,7,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,70.9,
SURVEY,2019,YEAR,,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,OCONEE,73,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,113.8,
SURVEY,2019,YEAR,,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,124.4,
SURVEY,2019,YEAR,,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,ALLENDALE,5,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,84.3,
SURVEY,2019,YEAR,,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BAMBERG,9,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,132.1,
SURVEY,2019,YEAR,,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BARNWELL,11,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,132.7,
SURVEY,2019,YEAR,,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,CHARLESTON,19,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,95.8,
SURVEY,2019,YEAR,,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,COLLETON,29,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,69.2,
SURVEY,2019,YEAR,,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,DORCHESTER,35,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,81.6,
SURVEY,2019,YEAR,,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,HAMPTON,49,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,118,
SURVEY,2019,YEAR,,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,65.4,
SURVEY,2019,YEAR,,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,AIKEN,3,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,155.9,
SURVEY,2019,YEAR,,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,NEWBERRY,71,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,82.6,
SURVEY,2019,YEAR,,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52,
SURVEY,2019,YEAR,,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,SALUDA,81,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,65.7,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,AURORA,3,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,133.9,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,BRULE,15,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147.6,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,BUFFALO,17,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,133.5,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,HAND,59,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,142.2,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,JERAULD,73,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,142.6,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,CENTRAL,50,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,128.8,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,LAKE,79,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145.5,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,MCCOOK,87,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,129.3,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,MINNEHAHA,99,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,161.1,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,EAST CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138.7,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,BROWN,13,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164.2,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,EDMUNDS,45,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,133.4,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,MCPHERSON,89,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147.1,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138.9,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTH CENTRAL,20,SPINK,115,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,152.9,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,DEUEL,39,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,144,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,GRANT,51,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,146.3,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,157.8,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTHWEST,10,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,116.4,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTHWEST,10,ZIEBACH,137,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,97.5,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,LYMAN,85,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,131,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,117.6,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,TRIPP,123,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,119.1,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,BON HOMME,9,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160.6,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,CHARLES MIX,23,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148.7,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,DOUGLAS,43,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,149,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,LINCOLN,83,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,163.8,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,161.9,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,TURNER,125,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,161.1,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,UNION,127,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,178.7,
SURVEY,2019,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,YANKTON,135,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,BEDFORD,3,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,168,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,CANNON,15,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,GILES,55,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,198.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,JACKSON,87,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,140,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,LINCOLN,103,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,184,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MACON,111,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MARSHALL,117,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,154.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MAURY,119,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,184,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,166.9,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,RUTHERFORD,149,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,201.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,SMITH,159,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,SUMNER,165,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,179,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,BLEDSOE,7,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,155.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,COFFEE,31,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,185,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,FENTRESS,49,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,141.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,FRANKLIN,51,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,168,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,MARION,115,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,179.3,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147.7,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,OVERTON,133,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,172,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,SEQUATCHIE,153,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,143.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,WARREN,177,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,180.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,WHITE,185,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,174.4,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,DYER,45,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,179.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,LAUDERDALE,97,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,176,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,OBION,131,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,185.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,167,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,TIPTON,167,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,172.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,BLOUNT,9,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,151.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,BRADLEY,11,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,156.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,CLAIBORNE,25,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,123,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,GRAINGER,57,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,136.1,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,GREENE,59,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,146.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,HAWKINS,73,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,130,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,MCMINN,107,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,180,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,MEIGS,121,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,150.7,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,MONROE,123,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,161.7,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,153.7,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,SULLIVAN,163,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,144,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,WASHINGTON,179,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164.6,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,BENTON,5,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,CARROLL,17,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,177,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,CROCKETT,33,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,DECATUR,39,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,191.8,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,FAYETTE,47,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,GIBSON,53,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,176,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HARDIN,71,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,159,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HAYWOOD,75,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,197.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HENDERSON,77,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,176.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HENRY,79,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,182.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,MADISON,113,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,193,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,MCNAIRY,109,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,146,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,172.3,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,WEAKLEY,183,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,173.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WESTERN RIM,30,CHEATHAM,21,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,166,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WESTERN RIM,30,DICKSON,43,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,171.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WESTERN RIM,30,HICKMAN,81,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,179.5,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WESTERN RIM,30,HUMPHREYS,85,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,162,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WESTERN RIM,30,LAWRENCE,99,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,179,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WESTERN RIM,30,MONTGOMERY,125,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,188,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WESTERN RIM,30,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,132.3,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WESTERN RIM,30,ROBERTSON,147,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,188,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WESTERN RIM,30,STEWART,161,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164,
SURVEY,2019,YEAR,,COUNTY,TENNESSEE,47,WESTERN RIM,30,WAYNE,181,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,144.6,
SURVEY,2019,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,BELL,27,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,105.8,
SURVEY,2019,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,90.4,
SURVEY,2019,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COOKE,97,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,118.5,
SURVEY,2019,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,ELLIS,139,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,81,
SURVEY,2019,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,FANNIN,147,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,88.8,
SURVEY,2019,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,GRAYSON,181,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,106.7,
